,rawName,newName
1078,<29_161>0000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000001000000000000001000000000000000000000000000000000010000000000000000000100000000000100000000000000100000000000000001000000000000000000000000000000010000000000000000100000000000000100000001000001001000000000000000000000000000000000100000000000000000000000100000000000000000000000000000000001000000000010000,<29_161>_17
1079,<29_161>0000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000001000000000000001000000000000000000000000000000000010000000000000000000100000000000100000000000000100000000000000001000000000000000000000000000000010000000000000000100000000000000100000001000001001000000000000000000000000000000000100000000000000000000000100000000000000100001000000000000000000000000000000,<29_161>_18
1080,<29_161>0000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000001000000000000001000000000000000000000000000000000010000000000000000000100000000000100000000000000100000000000000001000000000000000000000000000000010000000000000000100000000000000100000001000001001000000000000000000000000000000000100000000000000000000000100000000000000100001000000000000000000000001000000,<29_161>_19
1081,<29_161>0000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000001000000000000001000000000000000000000000000000000010000000000000000000100000000000100000000000000100000000000000001000000000000000000000000000000010000000000000000100000000000000100000001000001001000000000000000000000000000000000100000000000000000000000100000000000000100001101000000001000000000000000000,<29_161>_20
1082,<29_161>0000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000001000000000000001000000000000000000000000000000000010000000000000000000100000000000100000000000000100000000000000001000000000000000000000000000000010000000000000000100000000000000100000001000001001000000000000000000000000000000000100000000000000000000000100000000000000100001101000000001100000000000000000,<29_161>_21
1083,<29_161>0000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000001000000000000001000000000000000000000000000000000010000000000000000000100000000000100000000000000100000000000000001000000000000000000000000000000010000000000000000100000000000000100000001000001001000000000000000000000000000000000100000000000000000000000100000000000000100001101000000001100000000010000000,<29_161>_22
1084,<29_161>0000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000001000000000000001000000000000000000000000000000000010000000000000000000100000000000100000000000000100000000000000001000000000000000000000000000000010000000000000000100000000000000100000001000001001000000000000000000000000000000000100000000000000000000000100000000000000100001101000000001100000000011000000,<29_161>_23
1085,<29_161>0000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000001000000000000001000000000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000011010001010000000000100000000000010000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000010000000000,<29_161>_24
1086,<29_161>0000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000001000000000000001000000000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000011010001010000000000100000000000010000000000000000000000000100000000000000000000000000000000000000000000000000000000000010000100000000000000,<29_161>_25
1087,<29_161>0000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000001000000000000001000000000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000011010001010000000000100000000000010000000000000000000000000100000000000000000000000000000000000000000000000000001000100000000000000000000000,<29_161>_26
1088,<29_161>0000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000001000000000000001000000000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000011010001010000000000100000000000010000000000000000000000000100000000000000000000000000000000000000000000000000001000100000000000100000000000,<29_161>_27
1089,<29_161>0000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000001000000000000001000000000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000011010001010000000000100000000000010000000000000000000000000100000000000000000000000000000000000000010000000000000000000000000000000000000000,<29_161>_28
1090,<29_161>0000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000001000000000000001000000000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000011010001010000000000100000000000010000000000000000000000000100000000000000000000000000000000000000010000000000000000000000010000000000000000,<29_161>_29
1091,<29_161>0000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000001000000000000001000000000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000011010001010000000000100000000000010000000000000000000000000100000000000000000000000000000000000000010000000000000000000000010000000000100000,<29_161>_30
1092,<29_161>0000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000001000000000000001000000000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000011010001010000000000100000000000010000000000000000000000000100000000000000000000000000000000000000010000000001000000000000000000000000000000,<29_161>_31
1093,<29_161>0000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000001000000000000001000000000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000011010001010000000000100000000000010000000000000000000000000100000000000000000000000000000000000000010000000001000000000000000000000000010000,<29_161>_32
1094,<29_161>0000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000001000000000000001000000000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000011010001010000000000100000000000010000000000000000000000000100000000000000000000000000000000000000010000100000000000000000000000000000000010,<29_161>_33
1095,<29_161>0000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000001000000000000001000000000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000011010001010000000000100000000000010000000000000000000000000100000001000000001000000000100000000000000000000000000000000000000000000000000000,<29_161>_34
1096,<29_161>0000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000001000000000000001000000000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000011010001010000000000100000000000010000000000000000000000000100000001000000001000000000100000000000000000000000000000000000000000000000000001,<29_161>_35
1097,<29_161>0000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000001000000000000001000000000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000011010001010000000000100000000000010000000000000000000000000100000001000000001000000000100000000001000000000000000000000000000000000000000000,<29_161>_36
1098,<29_161>0000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000001000000000000001000000000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000011010001010000000000100000000000010000000000000000000000000100000001000000001000000000100000000001000000000000000000100000000000010000000000,<29_161>_37
1099,<29_161>0000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000001000000000000001000000000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000011010001010000000000100000000000010000000000000000000000000100000001000000001000000000100000000001000000000000001000000000000000000000000000,<29_161>_38
1100,<27_412>0000000000000000000001000000000000000010000100000000000000000000000000000010010000000000000100000000000000000010000000000000000000000100000000000000000100000100000000000010000000000000001000000000000000010000000000000000100000000000000000000000000000000001000000000000000000000000000000000000000000000000110000000000001000000000000000001000000000000000000000000000000000001000000000000000000000000000,<27_412>_0
1101,<27_412>0000000000000000000001000000000000000010000100000000000000000000000000000010010000000000000100000000000000000010000000000000000000000100000000000000000100000100000000000010000000000000001000000000000000010000000000000000100000000000000000000000000000000001000000000000000000000000000000000000000000000000110000000000001000000000000000001000000000100000000000000000000000000000001000000000000000000000,<27_412>_1
1102,<27_412>0000000000000000000001000000000000000010000100000000000000000000000000000010010000000000000100000000000000000010000000000000000000000100000000000000000100000100000000000010000000000000001000000000000000010000000000000000100000000000000000000000000000000001000000000000000000000000000000000000000000000000110000000000001000000000000000001000000000100000000000000000000000000000001000000001000000000000,<27_412>_2
1103,<27_412>0000000000000000000001000000000000000010000100000000000000000000000000000010010000000000000100000000000000000010000000000000000000000100000000000000000100000100000000000010000000000000001000000000000000010000000000000000100000000000000000000000000000000001000000000000000000000000000000000000000000000000110000000000001000000000000000001000000000100000000000000000000000000000001000000001100000000000,<27_412>_3
1104,<27_412>0000000000000000000001000000000000000010000100000000000000000000000000000010010000000000000100000000000000000010000000000000000000000100000000000000000100000100000000000010000000000000001000000000000000010000000000000000100000000000000000000000000000000001000000000000000000000000000000000000000000000000110000000000001000000000000000001000000000100000000000001000000000000010000000000000000000000000,<27_412>_4
1105,<27_412>0000000000000000000001000000000000000010000100000000000000000000000000000010010000000000000100000000000000000010000000000000000000000100000000000000000100000100000000000010000000000000001000000000000000010000000000000000100000000000000000000000000000000001000000000000000000000000000000000000000000000000110000000000001000000000000000001000000101000000000000001000001100000100000000000000000000000000,<27_412>_5
1106,<27_412>0000000000000000000001000000000000000010000100000000000000000000000000000010010000000000000100000000000000000010000000000000000000000100000000000000000100000100000000000010000000000000001000000000000000010000000000000000100000000000000000000000000000000001000000000000000000000000000000000000000000000000110000000000001000000000000000001000000101000000000000001000001100000100001000000000000100000000,<27_412>_6
1107,<27_412>0000000000000000000001000000000000000010000100000000000000000000000000000010010000000000000100000000000000000010000000000000000000000100000000000000000100000100000000000010000000000000001000000000000000010000000000000000100000000000000000000000000000000001000000000000000000000000000000000000000000000000110000000000001000000000000000001000000101000000000000001000001100000100001000000000000100000010,<27_412>_7
1108,<27_412>0000000000000000000001000000000000000010000100000000000000000000000000000010010000000000000100000000000000000010000000000000000000000100000000000000000100000100000000000010000000000000001000000000000000010000000000000000100000000000000000000000000000000001000000000000000000000000000000000000000000000000110000000000001000000000000000001000000101000000000000001000001100000100100000000010000000000000,<27_412>_8
1109,<27_412>0000000000000000000001000000000000000010000100000000000000000000000000000010010000000000000100000000000000000010000000000000000000000100000000000000000100000100000000000010000000000000001000000000000000010000000000000000100000000000000000000000000000000001000000000000000000000000000000000000000000000000110000000000001000000000000000001000000101000000000000001000001100000100100000000010010000000000,<27_412>_9
1110,<16_3190>0000000000000100000010000000000010000000000000000000000000000000000000000001000000000000000000000000100000000000000000000000000010000100000000000000000000010001000010000000000000100000001000000000000000000000000000000000000000000010000000000000000000110000000000000000000000000000100000000000000000000000000000000000000000000000000000000010000000010000000000000000000000000000000000100000000000000000,<16_3190>_0
1111,<16_3190>0000000000000100000010000000000010000000000000000000000000000000000000000001000000000000000000000000100000000000000000000000000010000100000000000000000000010001000010000000000000100000001000000000000000000000000000000000000000000010000000000000000000110000000000000010000000000000000000110000000000001010000000100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000,<16_3190>_1
1112,<16_3190>0000000000000100000010000000000010000000000000000000000000000000000000000001000000000000000000000000100000000000000000000000000010000100000000000000000000010001000010000000000000100000001000000000000000000000000000000000000000000010000000000000000000110000000000000010000010000000100000000000000010010000000000000000000000000000000000000000011000000000000000000000000000101000000000000000000000000000,<16_3190>_2
1113,<16_3190>0000000000000100000010000000000010000000000000000000000000000000000000000001000000000000000000000000100000000000000000000000000010000100000000000000000000010001000010000000000000100000001000000000000000000000000000000000000000000010000000000000000000110000000000000010000010000000100000000000000010010000000000000000000000000101000000000000000000010001000100000000001000000000000000000000000000000000,<16_3190>_3
1114,<16_3190>0000000000000100000010000000000010000000000000000000000000000000000000000001000000000000000000000000100000000000000000000000000010000100000000000000000000010001000010000000000000100000001000000000000000000000000000000000000000000010000000000000000000110000000000000010000010000000100000000000000010010000000000000000000000000101000000000000000000010001000100000000001000000000000000000100000000000000,<16_3190>_4
1115,<16_3190>0000000000000100000010000000000010000000000000000000000000000000000000000001000000000000000000000000100000000000000000000000000010000100000000000000000000010001000010000000000000100000001000000000000000000000000000000000000000000010000000000000000000110000000000000010000010000000100000000000000010010000000000000000000000000101000000000000000000010001000100000000001000000000000000000100010000000000,<16_3190>_5
1116,<16_3190>0000000000000100000010000000000010000000000000000000000000000000000000000001000000000000000000000000100000000000000000000000000010000100000000000000000000010001000010000000000000100000001000000000000000000000000000000000000000000010000000000000000000110000000000000010000010000000100000000000000010010000000000000000000000000101000000000000000000010001000100000000001000000000000000000100011000000000,<16_3190>_6
1117,<16_3190>0000000000000100000010000000000010000000000000000000000000000000000000000001000000000000000000000000100000000000000000000000000010000100000000000000000000010001000010000000000000100000001000000000000000000000000000000000000000000010000000000000000000110000000000000010000010000000100000000000000010010000000000000000000000000101000000000000000000010001000100000000001000000000001000000000000000000000,<16_3190>_7
1118,<16_3190>0000000000000100000010000000000010000000000000000000000000000000000000000001000000000000000000000000100000000000000000000000000010000100000000000000000000010001000010000000000000100000001000000000000000000000000000000000000000000010000000000000000000110000000000000010000010000000100000000000000010010000000000000000000000000101000000000000000000010001000100000000001000000000001000000100000000000000,<16_3190>_8
1119,<16_3190>0000000000000100000010000000000010000000000000000000000000000000000000000001000000000000000000000000100000000000000000000000000010000100000000000000000000010001000010000000000000100000001000000000000000000000000000000000000000000010000000000000000000110000000000000010000010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,<16_3190>_9
1120,<16_3190>0000000000000100000010000000000010000000000000000000000000000000000000000001000000000000000000000000100000000000000000000000000010000100000000000000000000010001000010000000000000100000001000000000000000000000000000000000000000000010000000000000000000111000000000000000000000000000000000000000100000100000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000,<16_3190>_10
1121,<16_3190>0000000000000100000010000000000010000000000000000000000000000000000000000001000000000000000000000000100000000000000000000000000010000100000000000000000000010001000010000000000000100000001000000000000000000000000000000000000000000010000000000000000000111000000000000000000000000000000000000000100000100000000000000000000000000000000000000000000000000000000001000000000100000000000000000000000000000000,<16_3190>_11
1122,<16_3190>0000000000000100000010000000000010000000000000000000000000000000000000000001000000000000000000000000100000000000000000000000000010000100000000000000000000010001000010000000000000100000001000000000000000000000000000000000000000000010000000000000000000111000000000000000000000000000000000000000100000100000000000000000000000000000000000000000000000000000000001000000000100000000000000100000000000000000,<16_3190>_12
1123,<16_3190>0000000000000100000010000000000010000000000000000000000000000000000000000001000000000000000000000000100000000000000000000000000010000100000000000000000000010001000010000000000000100000001000000000000000000000000000000000000000000010000000000000000000111000000000000000000000000000000000000000100000100000000000000000000000000000000000000000000000000000000001000000000100000000000000100000000001000000,<16_3190>_13
1124,<16_3190>0000000000000100000010000000000010000000000000000000000000000000000000000001000000000000000000000000100000000000000000000000000010000100000000000000000000010001000010000000000000100000001000000000000000000000000000000000000000000010000000000000000000111000000000000000000000000000000000000000100000100000000000000000000000000000000000000000000000000000000001000000000100000000000000100000000001010000,<16_3190>_14
1125,<16_3190>0000000000000100000010000000000010000000000000000000000000000000000000000001000000000000000000000000100000000000000000000000000010000100000000000000000000010001000010000000000000100000001000000000000000000000000000000000000000000010000000000000000000111000000000000000000000000000000000000000100000100000000000000000000000000000000000000000000001000000000001000000000000000000000010000000000100000000,<16_3190>_15
1126,<16_3190>0000000000000100000010000000000010000000000000000000000000000000000000000001000000000000000000000000100000000000000000000000000010000100000000000000000000010001000010000000000000100000001000000000000000000000000000000000000000000010000000000000000000111000000000000000000000000000000000000000100000100000000000000000000000000000000000000000000001000000000001000000000000000000000010000000000110000000,<16_3190>_16
1127,<16_3190>0000000000000100000010000000000010000000000000000000000000000000000000000001000000000000000000000000100000000000000000000000000010000100000000000000000000010001000010000000000000100000001000000000000000000000000000000000000000000010000000000000000000111000000000000000000000000000000000000000100000100000000000000000000000000000000000000000000001000000000001000000000000000000000010000000000110000001,<16_3190>_17
1128,<16_3190>0000000000000100000010000000000010000000000000000000000000000000000000000001000000000000000000000000100000000000000000000000000010000100000000000000000000010001000010000000000000100000001000000000000000000000000000000000000000000010000000000000000000111000000000000000000000000000000000000000100000100000000000000000000000000000000000000000000001000000000001000000000000000000000010000000010000000000,<16_3190>_18
1129,<16_3190>0000000000000100000010000000000010000000000000000000000000000000000000000001000000000000000000000000100000000000000000000000000010000100000000000000000000010001000010000000000000100000001000000000000000000000000000000000000000000010000000000000000000111000000000000000000000000000000000000000100000100000000000000000000000000000000000000000000001000000000001000000000000000000000010000000010001000000,<16_3190>_19
1130,<16_3190>0000000000000100000010000000000010000000000000000000000000000000000000000001000000000000000000000000100000000000000000000000000010000100000000000000000000010001000010000000000000100000001000000000000000000000000000000000000000000010000000000000000000111000000000000000000000000000000000000000100000100000000000000000000000000000000000000000000001000000000001000000000000000000000010000000010001000010,<16_3190>_20
1131,<27_488>0000000000000000000000010000000001000000000000000000000000000000000000000000000000000000000000000100000000000000000100001000000000000000000000010001000000001000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000001001000000000000000000000000000000010000000000000000000000000000000000000000,<27_488>_0
1132,<27_488>0000000000000000000000010000000001000000000000000000000000000000000000000000000000000000000000000100000000000000000100001000000000000000000000010001000000001000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000010000000000100000000000000000000000000000100000000000100000000000000000000000000,<27_488>_1
1133,<27_488>0000000000000000000000010000000001000000000000000000000000000000000000000000000000000000000000000100000000000000000100001000000000000000000000010001000000001000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000010000000000100000000000000000000000000000100000000000100000000000000000000000010,<27_488>_2
1134,<27_488>0000000000000000000000010000000001000000000000000000000000000000000000000000000000000000000000000100000000000000000100001000000000000000000000010001000000001000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000010000000000100000000000000000000000000000100000000000100000000000000000000000100,<27_488>_3
1135,<27_488>0000000000000000000000010000000001000000000000000000000000000000000000000000000000000000000000000100000000000000000100001000000000000000000000010001000000001000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000010000000000100000000000000000000000000000100001000000000000000000000000000000000,<27_488>_4
1136,<27_488>0000000000000000000000010000000001000000000000000000000000000000000000000000000000000000000000000100000000000000000100001000000000000000000000010001000000001000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000010000000000100000000000000000000000000000100001000000000000001000000000000000000,<27_488>_5
1137,<27_488>0000000000000000000000010000000001000000000000000000000000000000000000000000000000000000000000000100000000000000000100001000000000000000000000010001000000001000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000001000000000000000000000000000010000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000,<27_488>_6
1138,<27_488>0000000000000000000000010000000001000000000000000000000000000000000000000000000000000000000000000100000000000000000100001000000000000000000000010001000000001000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000001000000000000000000100000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,<27_488>_7
1139,<27_488>0000000000000000000000010000000001000000000000000000000000000000000000000000000000000000000000000100000000000000000100001000000000000000000000010001000000001000000000000000000000000000000000000100000000000000000001000100000000000000000000000000010000000001000000000000000100000000000000000000000000000000000000000010000000000001001000000000000000000000000000000000000000100000010000000000000000000000,<27_488>_8
1140,<27_488>0000000000000000000000010000000001000000000000000000000000000000000000000000000000000000000000000100000000000000000100001000000000000000000000010001000000001000000000000000000000000000000000000100000000000000000001000100000000000000000000000000010000000001000000000000000100000000000000000000000000000000000000000010000000000001001000000000000000000000000000000000001000000000000100000000000000000000,<27_488>_9
1141,<27_488>0000000000000000000000010000000001000000000000000000000000000000000000000000000000000000000000000100000000000000000100001000000000000000000000010001000000001000000000000100000000000000001000000010000000000000000000000000000000000000100000000000000000000000010000001000000000000000000000000000000000000000000000000001000000000000100000000000000000000000000000000000000000000000000000000010000000000000,<27_488>_10
1142,<27_488>0000000000000000000000010000000001000000000000000000000000000000000000000000000000000000000000000100000000000000000100001000000000000000000000010001000000001000000000000100000000000000001000000010000000000000000000000000000000000000100000000000000000000000010000001000000000000000000000000000000000000000000000000001000000000000100000000000000000000000000000000000000000000000000000000010000000000100,<27_488>_11
1143,<27_488>0000000000000000000000010000000001000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000000001001000000000100000000000000000100000000000100000011000000000000000000000000000000000000000000000000000000000000000010000000000000000000001000000000000000100000000000000000000000000000000000000000000000000000000000000010000000010001000000000000000000000000000000000000000,<27_488>_12
1144,<27_488>0000000000000000000000010000000001000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000000001001000000000100000000000000000100000000000100000011000000000000000000000000000000000000000000000000000000000000000010000000000000000000001000000000000000100000000000000000000000000000000000000000000000000000000000000010000000010001000000000000010000000000000001000000000,<27_488>_13
1145,<27_488>0000000000000000000000010000000001000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000000001001000000000100000000000000000100000000000100000011000000000000000000000000000000000000000000000000000000000000000010000000000000000000001000000000000000100000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,<27_488>_14
1146,<27_488>0000000000000000000000010000000001000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000000001001000000000100000000000000000100000000000100000011000000000000000000000000000000000000000000000000000000000000000010000000000000000000001000000000000000100000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000,<27_488>_15
1147,<27_488>0000000000000000000000010000000001000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000000001001000000000100000000000000000100000000000100000011000000000000000000000000000000000000000000000000000000000000000010000000000000000000001000000000000000100000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000001,<27_488>_16
1148,<27_488>0000000000000000000000010000000001000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000000001001000000000100000000000000000100000000000100000011000000000000000000000000000000000000000000000000000000000000000010000000000000000000001000000000000000100000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000100000,<27_488>_17
1149,<27_488>0000000000000000000000010000000001000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000000001001000000000100000000000000000100000000000100000011000000000000000000000000000000000000000000000000000000000000000010000000000000000000001000000000000000100000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000010000000,<27_488>_18
1150,<27_488>0000000000000000000000010000000001000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000000001001000000000100000000000000000100000000000100000011000000000000000000000000000000000000000000000000000000000000000010000000000000000000001000000000000000100000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000010000100,<27_488>_19
1151,<27_488>0000000000000000000000010000000001000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000000001001000000000100000000000000000100000000000100000011000000000000000000000000000000000000000000000000000000000000000010000000000000000000001000000000000000100000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000010000101,<27_488>_20
1152,<27_488>0000000000000000000000010000000001000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000000001001000000000100000000000000000100000000000100000011000000000000000000000000000000000000000000000000000000000000000010000000000000000000001000000000000000100000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000010000000000,<27_488>_21
1153,<27_488>0000000000000000000000010000000001000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000000001001000000000100000000000000000100000000000100000011000000000000000000000000000000000000000000000000000000000000000010000000000000000000001000000000000000100000001000000000000000000000000000000000000000100000000000000000000100000000000000000000000000000000000000000000000,<27_488>_22
1154,<27_488>0000000000000000000000010000000001000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000000001001000000000100000000000000000100000000000100000011000000000000000000000000000000000000000000000000000000000000000010000000000000000000001000000000000000100000001000000000000000000000000000000000000000100000000000000000000100000000000000000000000000000000000000000000001,<27_488>_23
1155,<27_488>0000000000000000000000010000000001000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000000001001000000000100000000000000000100000000000100000011000000000000000000000000000000000000000000000000000000000000000010000000000000000000001000000000000000100000001000000000000000000000000000000000000000100000000000000000000100000000000000000000000000000000000000000100000,<27_488>_24
1156,<27_488>0000000000000000000000010000000001000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000000001001000000000100000000000000000100000000000100000011000000000000000000000000000000000000000000000000000000000000000010000000000000000000001000000000000000100000001000000000000000000000000000000000000000100000000000000000000100000100000010000000000000000000001000000000000,<27_488>_25
1157,<27_488>0000000000000000000000010000000001000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000000001001000000000100000000000000000100000000000100000011000000000000000000000000000000000000000000000000000000000000000010000000000000000000001000000000000000100000001000000000000000000000000000000000000000100000000000000000000100000100000010000000100000000000000000000000000,<27_488>_26
1158,<27_488>0000000000000000000000010000000001000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000000001001000000000100000000000000000100000000000100000011000000000000000000000000000000000000000000000000000000000000000010000000000000000000001000000000000000100000001000000000000000000000000000000000000000100000000000000000000100000100000010000000100000000000000000000000001,<27_488>_27
1159,<27_488>0000000000000000000000010000000001000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000000001001000000000100000000000000000100000000000100000011000000000000000000000000000000000000000000000000000000000000000010000000000000000000001000000000000000100000001000000000000000000000000000000000000000100000000000000000000100000100000010000000100000000000000000100000000,<27_488>_28
1160,<27_488>0000000000000000000000010000000001000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000000001001000000000100000000000000000100000000000100000011000000000000000000000000000000000000000000000000000000000000000010000000000000000000001000000000000000100000001000000000000000000000000000000000000000100000000000000000000100000100000010000000100000000000000000100000010,<27_488>_29
1161,<27_488>0000000000000000000000010000000001000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000000001001000000000100000000000000000100000000000100000011000000000000000000000000000000000000000000000000000000000000000010000000000000000000001000000000000000100000001000000000000000000000000000000000000000100000000000000000000100000100000010000000100000000000000000100000011,<27_488>_30
1162,<27_488>0000000000000000000000010000000001000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000000001001000000000100000000000000000100000000000100000011000000000000001000000010011000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000001000000000000000000000000000000100000000000000000000111000000000000000000000000000000,<27_488>_31
1163,<27_488>0000000000000000000000010000000001000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000000001001000000000100000000000000000100000000000100000011000000000000001000000010011000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000010000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000,<27_488>_32
1164,<27_488>0000000000000000000000010000000001000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000000001001000000000100000000000000000100000000000100000011000000000000001000000010011000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000010000000000000000000000000000010000000000000000000000001000000000001000100000000000000000000,<27_488>_33
1165,<27_488>0000000000000000000000010000000001000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000000001001000000000100000000000000000100000000000100000011000000000000001000000010011000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000010000000000000000000000000000010000000000000000000000001000000000001000100000000100000000000,<27_488>_34
1166,<27_488>0000000000000000000000010000000001000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000000001001000000000100000000000000000100000000000100000011000000000000001000000010011000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000010000000000000000000000000000010000010000000000000000000000000000000000000000000000000000000,<27_488>_35
1167,<27_488>0000000000000000000000010000000001000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000000001001000000000100000000000000000100000000000100000011000000000000001000000010011000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000010000000000000000000000000000010000010000000000000000000000000000000000000000000000000010000,<27_488>_36
1168,<27_488>0000000000000000000000010000000001000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000000001001000000000100000000000000000100000000000100000011000000000000001000000010011000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000010000000000000000000000000000010000010000000000000000000000000000000000000000000010000000000,<27_488>_37
1169,<27_488>0000000000000000000000010000000001000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000000001001000000000100000000000000000100000000000100000011000000000000001000000010011000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000010000000000000000000000000000010000010000000000000000000000000000000000000000001000000000000,<27_488>_38
